STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        722;20231013;   10;  34.8;  18.8;    9;  20.7;   4;    2.000;   0;   6.6;  12.6;  879.10;   11.9;   91.00;   13.9;    9.9;   10.0;eor
        722;20231014;   10;  39.7;  16.5;    9;   2.6;   8;    3.500;   0;   7.2;   8.3;  876.90;    4.7;   94.00;   10.7;    0.0;    0.4;eor
        722;20231015;   10;  21.2;  13.3;    9;   0.5;   8;    0.600;   0;   7.8;   5.7;  883.20;   -0.5;   97.00;    0.2;   -1.1;   -0.7;eor
        722;20231016;   10;  18.6;   8.0;    9;   0.9;   8;    0.000;   0;   7.9;   6.0;  887.00;    0.1;   97.00;    1.3;   -1.2;   -1.1;eor
        722;20231017;   10;   9.6;   3.7;    9;   0.0;   0;    3.600;   0;   6.3;   6.1;  886.60;    1.1;   92.00;    4.1;   -0.1;   -5.4;eor
        722;20231018;   10;  18.0;  11.0;    9;  12.1;   4;    7.300;   0;   7.5;   4.6;  878.90;    2.7;   65.00;    7.9;   -0.2;   -2.0;eor
        722;20231019;   10;  16.9;   8.9;    9;   6.1;   4;    0.100;   0;   8.0;   9.8;  866.90;    6.8;   98.00;    8.8;    1.7;    1.5;eor
        722;20231020;   10;  21.3;  11.6;    9;   8.3;   4;    0.000;   0;   8.0;   8.8;  858.80;    5.1;   99.00;    8.9;    1.5;    2.4;eor
        722;20231021;   10;  28.9;  15.2;    9;   4.3;   4;    1.000;   0;   7.0;   9.3;  867.30;    6.7;   95.00;    7.5;    5.1;    4.2;eor
        722;20231022;   10;  25.3;  14.2;    9;   2.4;   4;    0.000;   0;   6.5;   8.5;  876.90;    5.0;   97.00;    5.8;    3.9;    3.4;eor
        722;20231023;   10;  15.9;   7.1;    9;   0.3;   6;    2.400;   0;   7.1;   8.7;  881.90;    5.4;   96.00;    7.2;    4.4;    3.6;eor
        722;20231024;   10;  20.1;  11.1;    9;   3.8;   4;    0.000;   0;   7.7;   8.9;  874.40;    5.6;   97.00;    7.5;    2.8;    1.9;eor
        722;20231025;   10;  16.0;   9.0;    9;  10.6;   4;    3.700;   0;  -999;   7.8;  869.30;    4.2;   95.00;    6.5;    3.0;    1.4;eor
        722;20231026;   10;  15.3;   8.2;    9;   1.2;   6;    0.100;   0;   8.0;   8.0;  864.80;    4.0;   98.00;    6.0;    1.6;   -2.1;eor
        722;20231027;   10;  22.3;   7.6;    9;   9.8;   4;    0.000;   0;   7.9;   7.5;  864.00;    3.2;   97.00;    4.3;    1.7;   -2.3;eor
        722;20231028;   10;  20.8;  12.7;    9;  25.2;   4;    0.000;   0;   7.9;   8.1;  868.80;    4.1;   99.00;    5.0;    3.4;    3.4;eor
        722;20231029;   10;  37.5;  22.0;    9;   1.6;   4;    0.000;   0;   7.8;   9.1;  867.50;    5.8;   98.00;    6.8;    4.6;    4.8;eor
        722;20231030;   10;  26.0;  15.8;    9;   7.2;   4;    2.100;   0;   7.6;   8.9;  870.90;    5.7;   97.00;    7.3;    4.5;    4.6;eor
        722;20231031;   10;  30.4;  15.9;    9;   6.7;   4;    0.000;   0;   8.0;   8.0;  869.30;    4.0;   99.00;    6.8;    2.3;    2.3;eor
        722;20231101;   10;  24.2;  14.6;    9;   1.7;   4;    0.000;   0;   8.0;   8.5;  872.50;    4.8;   99.00;    5.9;    3.5;    3.6;eor
        722;20231102;   10;  39.5;  21.6;    9;   0.0;   6;    0.000;   0;   7.7;   7.6;  857.90;    3.5;   96.00;    4.8;    2.0;    2.2;eor
        722;20231103;   10;  28.2;  17.0;    9;   0.0;   0;    0.100;   0;   7.8;   6.4;  856.40;    1.0;   98.00;    2.0;   -0.4;   -0.2;eor
        722;20231104;   10;  29.8;  19.1;    9;   3.9;   8;    0.000;   0;   7.9;   6.2;  854.20;    0.4;   98.00;    2.8;   -0.6;   -0.4;eor
        722;20231105;   10;  35.8;  19.4;    9;  16.9;   4;    0.000;   0;   7.9;   7.5;  850.90;    3.0;   99.00;    3.9;    1.8;    1.9;eor
        722;20231106;   10;  30.8;  19.3;    9;   3.4;   4;    0.000;   0;   7.7;   7.1;  868.70;    2.3;   98.00;    2.9;    1.8;    1.7;eor
        722;20231107;   10;  25.4;  15.9;    9;   3.9;   8;    0.000;   0;   8.0;   6.8;  876.70;    1.7;   99.00;    2.2;    0.8;    1.0;eor
        722;20231108;   10;  25.7;  17.4;    9;   2.1;   8;    0.000;   0;   7.8;   6.5;  878.10;    1.1;   99.00;    1.7;    0.4;    0.6;eor
        722;20231109;   10;  28.5;  17.7;    9;   3.3;   8;    0.000;   0;   8.0;   6.8;  870.90;    1.7;   99.00;    2.7;    1.2;    1.4;eor
        722;20231110;   10;  25.7;  16.0;    9;   0.9;   8;    0.000;   0;   7.8;   6.1;  866.80;    0.1;   99.00;    1.6;   -0.4;   -0.3;eor
        722;20231111;   10;  20.9;  12.8;    9;   8.6;   8;    0.000;   0;   8.0;   5.8;  868.90;   -0.6;   99.00;    0.3;   -1.5;   -1.1;eor
        722;20231112;   10;  16.6;   9.1;    9;   0.0;   8;    1.900;   0;   7.6;   5.4;  874.00;   -1.3;   97.00;   -0.5;   -2.7;   -3.0;eor
        722;20231113;   10;  36.0;  13.7;    9;  14.6;   8;    0.000;   0;   7.0;   6.4;  872.00;    0.8;   97.00;    6.4;   -2.8;   -3.5;eor
        722;20231114;   10;  32.9;  19.5;    9;  12.9;   4;    0.000;   0;   7.8;   7.6;  869.20;    3.1;   99.00;    3.7;    1.5;    1.6;eor
        722;20231115;   10;  25.0;  14.5;    9;   6.3;   8;    0.000;   0;   8.0;   6.9;  877.50;    1.8;   99.00;    2.7;    0.7;    0.5;eor
        722;20231116;   10;  27.0;  11.5;    9;   0.5;   8;    0.100;   0;   7.9;   5.7;  878.10;   -0.7;   97.00;    0.8;   -3.6;   -4.4;eor
        722;20231117;   10;  18.9;  10.3;    9;   0.5;   8;    0.000;   0;   8.0;   4.8;  882.40;   -2.6;   94.00;   -1.3;   -4.7;   -4.9;eor
        722;20231118;   10;  24.4;  11.6;    9;   6.0;   8;    2.900;   0;   7.7;   5.1;  886.00;   -1.9;   96.00;   -1.0;   -2.5;   -3.6;eor
        722;20231119;   10;  32.5;  19.0;    9;  18.0;   4;    0.000;   0;   7.8;   7.4;  875.10;    2.7;   99.00;    4.0;   -1.0;   -0.1;eor
        722;20231120;   10;  26.0;  15.6;    9;   9.0;   6;    0.000;   0;   7.9;   7.4;  875.00;    2.8;   99.00;    4.1;    1.2;    1.3;eor
        722;20231121;   10;  20.0;  10.1;    9;   1.4;   8;    0.000;   0;   8.0;   5.5;  881.40;   -1.3;   96.00;    1.7;   -6.4;   -6.1;eor
        722;20231122;   10;  27.5;  10.8;    9;   0.2;   8;    4.700;   0;   7.3;   3.2;  889.10;   -6.2;   84.00;   -1.7;   -8.0;   -7.8;eor
        722;20231123;   10;  35.6;  20.7;    9;  20.1;   8;    0.000;   0;   8.0;   6.8;  879.60;    1.5;   99.00;    4.2;   -2.2;   -2.0;eor
        722;20231124;   10;  28.0;  15.2;    9;   7.6;   8;    0.000;   0;   7.8;   4.6;  868.60;   -3.3;   96.00;   -0.3;   -5.4;   -3.2;eor
        722;20231125;   10;  21.3;  12.4;    9;   4.3;   8;    0.000;   0;   7.7;   4.1;  871.60;   -4.8;   95.00;   -3.4;   -6.4;   -4.0;eor
        722;20231126;   10;  18.1;   9.5;    9;   3.6;   8;    0.700;   2;   7.8;   4.3;  876.80;   -4.2;   95.00;   -2.3;   -6.9;   -4.4;eor
        722;20231127;   10;  18.3;   9.3;    9;   7.8;   8;    0.000;   2;   8.0;   4.4;  868.20;   -3.8;   95.00;   -2.4;   -5.8;   -1.5;eor
        722;20231128;   10;  16.9;  10.3;    9;   3.2;   8;    0.000;  37;   7.9;   3.1;  865.60;   -8.0;   92.00;   -5.8;   -9.5;   -1.0;eor
        722;20231129;   10;  27.3;  16.4;    9;   1.3;   8;    0.000;   1;   7.9;   3.2;  865.40;   -7.5;   92.00;   -5.5;   -9.4;   -1.7;eor
        722;20231130;   10;  14.6;   5.0;    9;   0.0;   7;    0.600;  13;   7.7;   3.4;  867.40;   -6.9;   92.00;   -6.2;   -7.7;   -2.1;eor
        722;20231201;   10;  16.5;   4.4;    9;   0.0;   0;    6.600;  13;   5.3;   2.8;  869.70;   -8.8;   88.00;   -6.6;  -10.7;  -10.9;eor
        722;20231202;   10;  12.9;   6.8;    9;   2.7;   7;    4.400;  13;   5.6;   2.8;  874.10;   -9.2;   91.00;   -6.1;  -11.1;  -12.1;eor
        722;20231203;   10;  21.4;   9.0;    9;   1.3;   7;    0.000;  16;   6.1;   3.2;  882.60;   -7.4;   91.00;   -6.5;   -8.8;   -3.2;eor
        722;20231204;   10;  21.4;  15.1;    9;   1.0;   8;    0.000;  14;   7.2;   3.1;  876.80;   -5.5;   77.00;   -3.1;   -8.1;   -3.5;eor
        722;20231205;   10;  22.7;  13.5;    9;   2.2;   8;    0.000;  33;   8.0;   4.8;  870.90;   -2.8;   96.00;   -1.3;   -4.4;   -1.2;eor
        722;20231206;   10;  22.8;  10.2;    9;   0.2;   8;    0.000;  34;   8.0;   4.1;  875.80;   -4.6;   94.00;   -2.8;   -5.9;   -0.9;eor
        722;20231207;   10;  16.2;   9.0;    9;   0.0;   7;    0.000;  34;   7.6;   3.9;  882.40;   -5.3;   94.00;   -4.3;   -6.7;   -1.2;eor
        722;20231208;   10;  20.8;  13.4;    9;   0.8;   8;    0.000;  34;   7.9;   4.4;  875.80;   -3.5;   91.00;   -0.1;   -6.8;   -1.4;eor
        722;20231209;   10;  29.1;  15.4;    9;   4.2;   8;    0.000;  34;   8.0;   5.5;  872.70;   -1.0;   97.00;   -0.3;   -2.3;   -0.5;eor
        722;20231210;   10;  33.7;  21.6;    9;   7.8;   8;    0.000;  39;   8.0;   6.1;  868.20;    0.1;   98.00;    1.6;   -0.6;   -0.2;eor
        722;20231211;   10;  34.7;  21.0;    9;   9.2;   8;    0.000;  34;   7.9;   6.4;  867.00;    0.8;   99.00;    1.7;   -0.8;    0.0;eor
        722;20231212;   10;  20.5;  10.9;    9;   7.4;   8;    1.000;  29;   8.0;   6.0;  872.50;    0.0;   99.00;    2.1;   -1.0;    0.0;eor
        722;20231213;   10;  17.6;   7.9;    9;   2.2;   8;    0.000;  26;   7.9;   6.7;  868.10;    1.2;  100.00;    2.1;    0.2;    0.0;eor
        722;20231214;   10;  14.5;   7.6;    9;   1.9;   8;    0.000;  25;   8.0;   4.9;  880.50;   -2.6;   97.00;    0.5;   -4.0;    0.0;eor
        722;20231215;   10;  19.8;  11.7;    9;   1.4;   8;    0.000;  28;   7.9;   5.3;  895.00;   -1.6;   96.00;   -0.3;   -3.9;    0.0;eor
        722;20231216;   10;  23.5;  15.3;    9;   1.8;   8;    0.000;  28;   7.8;   6.0;  900.00;    0.1;   97.00;    3.0;   -1.8;    0.0;eor
        722;20231217;   10;  27.8;  15.5;    9;   0.0;   0;    7.300;  24;   5.8;   6.2;  898.80;    3.8;   79.00;    8.5;    0.3;    0.0;eor
        722;20231218;   10;  28.0;  17.9;    9;   1.0;   6;    5.700;  20;   5.2;   4.1;  893.50;    3.7;   51.00;    6.4;    1.5;    0.0;eor
        722;20231219;   10;  25.8;  16.5;    9;   6.9;   8;    0.000;  17;   8.0;   6.6;  883.20;    1.4;   97.00;    5.1;   -0.9;    0.0;eor
        722;20231220;   10;  29.8;  17.7;    9;  21.0;   8;    0.000;  14;   8.0;   5.3;  874.80;   -1.4;   97.00;   -0.2;   -2.5;    0.0;eor
        722;20231221;   10;  38.0;  21.3;    9;  32.9;   8;    0.000;  14;   7.9;   6.1;  860.90;    0.0;   98.00;    2.8;   -3.4;    0.0;eor
        722;20231222;   10;  37.6;  19.3;    9;  19.8;   8;    0.000;  11;   7.6;   4.7;  861.70;   -2.9;   95.00;   -1.2;   -4.0;   -1.2;eor
        722;20231223;   10;  31.3;  15.4;    9;  49.4;   8;    0.000;  11;   7.8;   5.2;  868.80;   -1.9;   96.00;    1.6;   -4.4;   -1.6;eor
        722;20231224;   10;  40.8;  23.7;    9;  11.4;   4;    0.000;  13;   8.0;   7.5;  868.70;    3.0;   99.00;    5.0;    1.2;    0.0;eor
        722;20231225;   10;  40.5;  20.4;    9;  20.5;   4;    0.000;   0;   8.0;   7.7;  871.60;    3.4;   99.00;    4.5;    2.5;    2.6;eor
        722;20231226;   10;  35.7;  20.6;    9;   4.2;   8;    0.000;   0;   7.7;   6.5;  876.10;    1.0;   98.00;    4.3;   -3.0;   -3.3;eor
        722;20231227;   10;  32.5;  13.7;    9;   1.4;   8;    0.000;   0;   8.0;   5.3;  883.10;   -1.2;   95.00;    1.4;   -3.2;   -3.2;eor
        722;20231228;   10;  33.0;  22.6;    9;   1.3;   8;    0.000;   0;   8.0;   6.2;  877.30;    0.8;   96.00;    1.6;    0.1;   -0.5;eor
        722;20231229;   10;  36.9;  22.9;    9;  21.7;   8;    0.000;   0;   7.8;   6.6;  873.80;    1.2;   98.00;    2.2;   -0.3;   -0.1;eor
        722;20231230;   10;  34.5;  17.8;    9;   0.8;   8;    0.000;   0;   7.5;   5.8;  877.00;   -0.5;   98.00;    0.7;   -1.6;   -0.9;eor
        722;20231231;   10;  30.4;  18.0;    9;   0.1;   8;    0.000;   0;   7.8;   6.2;  871.20;    0.3;   98.00;    1.2;   -0.7;   -0.5;eor
        722;20240101;   10;  28.7;  17.3;    9;   5.4;   8;    0.000;   0;   7.9;   5.5;  871.00;   -1.0;   97.00;   -0.5;   -1.7;   -1.5;eor
        722;20240102;   10;  33.7;  17.6;    9;  22.3;   8;    0.000;   0;   7.9;   6.3;  863.80;    0.6;   98.00;    3.3;   -2.3;   -1.1;eor
        722;20240103;   10;  39.0;  23.6;    9;  14.2;   8;    0.000;   0;   7.7;   6.7;  858.10;    1.5;   99.00;    3.0;    0.0;    0.0;eor
        722;20240104;   10;  31.0;  15.8;    9;   6.3;   8;    0.000;   0;   8.0;   5.5;  866.20;   -1.1;   98.00;    0.9;   -2.5;   -1.9;eor
        722;20240105;   10;  22.2;  12.3;    9;   1.4;   8;    0.000;   0;   8.0;   5.8;  869.30;   -0.5;   97.00;    0.0;   -1.6;   -0.7;eor
        722;20240106;   10;  15.7;   4.9;    9;   1.0;   8;    0.000;   0;   8.0;   5.3;  874.70;   -1.6;   97.00;   -0.7;   -5.0;   -0.5;eor
        722;20240107;   10;  23.0;  12.3;    9;   1.7;   7;    0.000;   2;   8.0;   2.7;  883.00;   -9.5;   91.00;   -4.7;  -11.6;   -3.1;eor
        722;20240108;   10;  23.5;  17.1;    9;   0.5;   7;    7.200;   0;   4.2;   2.0;  889.50;  -12.7;   85.00;   -9.7;  -15.9;   -5.4;eor
        722;20240109;   10;  19.0;  14.4;    9;   0.0;   0;    8.100;   0;   0.0;   1.1;  894.40;   -8.6;   36.00;   -5.1;  -13.1;   -4.8;eor
        722;20240110;   10;  15.9;  11.4;    9;   0.0;   0;    8.100;   0;   0.0;   1.9;  892.80;   -4.4;   42.00;   -2.1;   -6.5;   -4.3;eor
        722;20240111;   10;  18.5;   9.9;    9;   0.0;   0;    6.300;-999;   2.5;   2.8;  893.20;   -2.0;   54.00;    1.3;   -6.2;   -4.1;eor
        722;20240112;   10;  18.5;  10.1;    9;   0.8;   7;    5.600;   1;   5.3;   4.3;  891.20;   -3.9;   94.00;   -1.8;   -5.7;   -3.0;eor
        722;20240113;   10;  26.8;  16.2;    9;   3.2;   8;    0.100;   2;   7.9;   4.0;  881.00;   -4.9;   94.00;   -4.2;   -5.9;   -2.4;eor
        722;20240114;   10;  28.0;  16.3;    9;   4.0;   8;    0.000;   2;   8.0;   4.1;  869.50;   -4.6;   94.00;   -4.1;   -5.9;   -2.1;eor
        722;20240115;   10;  27.3;  16.9;    9;   6.3;   7;    0.000;-999;   8.0;   3.6;  862.60;   -6.2;   93.00;   -5.7;   -6.8;   -2.3;eor
        722;20240116;   10;  24.9;  14.7;    9;   0.8;   7;    0.000;   6;   7.7;   3.1;  869.60;   -7.7;   92.00;   -6.6;   -9.6;   -3.7;eor
        722;20240117;   10;  20.2;  10.0;    9;   4.6;   8;    0.000;   6;   7.7;   3.2;  859.70;   -7.0;   86.00;   -3.2;   -9.8;   -4.3;eor
        722;20240118;   10;  14.5;   8.3;    9;   0.6;   7;    0.600;   8;   6.8;   3.2;  863.70;   -7.2;   90.00;   -6.2;   -9.6;   -2.5;eor
        722;20240119;   10;  27.5;  14.7;    9;   0.2;   7;    0.000;   5;   6.3;   3.1;  879.40;   -7.8;   91.00;   -6.7;   -8.9;   -3.1;eor
        722;20240120;   10;  29.4;  16.6;    9;   0.0;   7;    1.100;   5;   7.5;   3.2;  888.70;   -6.5;   85.00;   -3.1;   -8.0;   -3.1;eor
        722;20240121;   10;  39.4;  21.4;    9;   1.7;   8;    2.100;   3;   7.7;   2.8;  886.10;   -4.4;   62.00;   -0.9;   -6.7;   -6.3;eor
        722;20240122;   10;  46.6;  27.4;    9;  16.7;   8;    0.000;   3;   8.0;   6.1;  874.40;    0.3;   98.00;    2.1;   -1.5;   -1.2;eor
        722;20240123;   10;  32.9;  19.9;    9;  13.5;   8;    0.000;   0;   7.9;   5.3;  883.40;   -1.6;   97.00;    0.8;   -2.5;   -1.5;eor
        722;20240124;   10;  39.8;  23.7;    9;  15.8;   8;    0.000;   0;   7.8;   6.7;  880.40;    1.3;   98.00;    4.4;   -0.6;   -0.3;eor
        722;20240125;   10;  30.4;  15.7;    9;   1.4;   4;    0.100;   0;   7.8;   5.3;  889.00;   -1.4;   97.00;   -0.3;   -2.4;   -2.8;eor
        722;20240126;   10;  33.0;  16.8;    9;  11.2;   8;    0.000;   0;   7.8;   6.2;  887.10;    0.4;   98.00;    3.8;   -3.6;   -3.4;eor
        722;20240127;   10;  24.4;  12.7;    9;   0.1;   4;    6.700;   0;   5.0;   4.5;  896.50;   -3.0;   92.00;   -1.7;   -3.8;   -5.7;eor
        722;20240128;   10;  20.0;  10.5;    9;   0.0;   0;    8.800;   0;   3.5;   2.2;  897.50;    3.4;   30.00;    6.5;   -2.2;   -6.1;eor
        722;20240129;   10;  20.8;  13.2;    9;   0.0;   0;    7.100;   0;   7.3;   4.1;  894.80;    7.2;   40.00;   10.9;    3.9;    1.3;eor
        722;20240130;   10;  26.4;  13.6;    9;   0.9;   4;    1.200;-999;   7.9;   7.1;  893.90;    4.2;   86.00;    8.1;    0.0;    0.0;eor
        722;20240131;   10;  30.2;  13.8;    9;   3.1;   8;    1.500;   0;   7.9;   5.1;  893.00;   -2.0;   96.00;    0.0;   -3.0;   -2.7;eor
        722;20240201;   10;  25.5;  14.7;    9;   1.0;   8;    1.800;   0;   7.8;   5.2;  889.60;   -1.6;   96.00;    0.0;   -2.8;   -2.6;eor
        722;20240202;   10;  31.6;  17.4;    9;   5.0;   8;    0.000;   0;   7.9;   5.6;  888.70;   -0.9;   96.00;    1.8;   -2.9;   -2.7;eor
        722;20240203;   10;  33.1;  20.2;    9;  12.9;   6;    0.000;   0;   7.9;   7.3;  886.10;    2.6;   99.00;    3.3;    1.7;    1.7;eor
        722;20240204;   10;  36.0;  20.1;    9;  26.1;   8;    0.000;   0;   8.0;   6.9;  882.20;    1.9;   99.00;    3.8;    0.6;    0.6;eor
        722;20240205;   10;  37.8;  24.2;    9;   0.8;   8;    0.300;   0;   7.8;   7.1;  878.90;    2.2;   98.00;    3.9;    0.1;    0.2;eor
        722;20240206;   10;  38.2;  25.6;    9;  17.3;   8;    0.000;   0;   8.0;   6.8;  872.80;    1.6;   99.00;    2.5;    0.3;    0.3;eor
        722;20240207;   10;  40.4;  12.0;    9;   4.3;   8;    0.000;   0;   7.8;   4.9;  869.30;   -2.8;   96.00;    2.6;   -5.9;   -7.7;eor
        722;20240208;   10;  19.2;   5.7;    9;  17.0;   8;    0.300;   0;   7.8;   3.6;  866.60;   -4.0;   77.00;    1.7;   -6.1;   -6.9;eor
        722;20240209;   10;  25.9;  15.4;    9;  12.3;   4;    0.000;   0;   8.0;   7.8;  859.30;    3.5;   99.00;    4.6;    1.1;    0.0;eor
        722;20240210;   10;  14.3;   7.2;    9;   0.0;   6;    3.300;   0;   7.6;   8.0;  860.70;    4.3;   96.00;    7.2;    3.1;    3.0;eor
        722;20240211;   10;  20.7;   9.9;    9;   4.3;   8;    0.000;   0;   8.0;   6.7;  861.20;    3.8;   84.00;    7.9;    0.6;    0.7;eor
        722;20240212;   10;  18.5;  10.9;    9;   5.4;   8;    0.000;   0;   7.9;   5.9;  870.10;   -0.2;   97.00;    0.9;   -1.8;   -2.2;eor
        722;20240213;   10;  20.2;  12.1;    9;   0.2;   8;    1.600;   0;   7.7;   4.9;  881.80;   -2.4;   96.00;   -1.6;   -3.3;   -3.1;eor
        722;20240214;   10;  24.6;  15.7;    9;   7.4;   8;    0.000;   0;   8.0;   6.8;  883.10;    1.5;   98.00;    4.7;   -1.8;   -2.0;eor
        722;20240215;   10;  21.1;  12.8;    9;   2.2;   4;    0.000;   0;   8.0;   8.8;  884.80;    5.4;   98.00;    7.1;    4.7;    4.6;eor
        722;20240216;   10;  26.8;  16.6;    9;   6.5;   6;    1.500;   0;   8.0;   8.4;  882.90;    6.9;   84.00;    9.5;    3.9;    4.0;eor
        722;20240217;   10;  22.5;  11.9;    9;   1.1;   6;    0.000;   0;   7.4;   7.0;  893.60;    2.1;   98.00;    3.9;    0.6;   -0.6;eor
        722;20240218;   10;  27.5;  13.9;    9;  16.9;   8;    0.200;   0;   7.8;   6.8;  891.20;    1.7;   98.00;    2.6;    1.0;    0.0;eor
        722;20240219;   10;  23.7;  14.1;    9;  10.5;   8;    0.000;   0;   8.0;   6.5;  886.70;    0.9;   99.00;    1.9;   -0.6;    0.0;eor
        722;20240220;   10;  20.8;  13.1;    9;   3.2;   8;    0.000;   0;   7.9;   6.0;  888.90;    0.0;   98.00;    1.0;   -1.3;   -0.9;eor
        722;20240221;   10;  32.2;  15.7;    9;   4.7;   8;    0.600;   0;   7.7;   6.0;  880.90;    0.3;   96.00;    1.1;   -0.4;   -0.6;eor
